Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,completion,48,0,80000,80287.14252145922,74295.27038289234,86410.24578688666,128.0,0.17367866874417695,0.0,80000,81000,81000,81000,85000,86000,86000,86000,86000,86000,86000
TPOT,completion,48,0,590,588.3853909018109,540.5745984891092,635.2120804798416,0.0,0.17367866874417695,0.0,590,590,590,590,620,630,640,640,640,640,640
TTFT,completion,48,0,5600,5562.135697575286,4579.026113962755,6771.963642910123,0.0,0.17367866874417695,0.0,5600,5600,5700,5700,5800,6000,6800,6800,6800,6800,6800
,Aggregated,144,0,5600,28812.55453664543,540.5745984891092,86410.24578688666,42.666666666666664,0.5210360062325309,0.0,5600,6800,79000,80000,81000,81000,86000,86000,86000,86000,86000
