Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,completion,51,0,41000,40937.68530823381,37404.37670215033,45688.64782410674,128.0,0.1710051282327269,0.0,41000,41000,42000,42000,43000,45000,45000,46000,46000,46000,46000
TPOT,completion,51,0,300,299.0610336706414,270.7078668424552,330.7427422759512,0.0,0.1710051282327269,0.0,300,300,300,300,320,330,330,330,330,330,330
TTFT,completion,51,0,2900,2956.875515047132,2507.2564338333905,3853.9642200339586,0.0,0.1710051282327269,0.0,2900,3000,3000,3000,3400,3600,3700,3900,3900,3900,3900
,Aggregated,153,0,2900,14731.207285650531,270.7078668424552,45688.64782410674,42.666666666666664,0.5130153846981808,0.0,2900,3700,40000,41000,41000,42000,43000,45000,46000,46000,46000
