Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,completion,66,0,46000,46304.38744299339,41598.48206304014,50411.235752981156,128.0,0.22394426884464105,0.0,46000,47000,48000,49000,50000,50000,50000,50000,50000,50000,50000
TPOT,completion,66,0,340,341.4343943734348,304.9448736536309,373.73214225306754,0.0,0.22394426884464105,0.0,340,350,360,360,370,370,370,370,370,370,370
TTFT,completion,66,0,2900,2942.161715903432,2597.8640890680254,5003.724317066371,0.0,0.22394426884464105,0.0,2900,2900,3000,3000,3000,3100,4500,5000,5000,5000,5000
,Aggregated,198,0,2900,16529.327851090082,304.9448736536309,50411.235752981156,42.666666666666664,0.6718328065339232,0.0,2900,4500,45000,46000,47000,49000,50000,50000,50000,50000,50000
