Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,completion,36,0,73000,73840.26371885557,71798.41004917398,80480.6653028354,128.0,0.13836894289647644,0.0,73000,73000,74000,74000,79000,80000,80000,80000,80000,80000,80000
TPOT,completion,36,0,530,538.7557098178672,522.9488957167317,588.6248699609396,0.0,0.13836894289647644,0.0,530,530,540,540,580,590,590,590,590,590,590
TTFT,completion,36,0,5500,5418.226627109107,5021.124028135091,5808.134784922004,0.0,0.13836894289647644,0.0,5500,5500,5500,5500,5700,5800,5800,5800,5800,5800,5800
,Aggregated,108,0,5500,26599.08201859418,522.9488957167317,80480.6653028354,42.666666666666664,0.4151068286894294,0.0,5500,5800,73000,73000,73000,75000,80000,80000,80000,80000,80000
