Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,completion,32,0,138000,117764.74786033214,78393.3719759807,152649.73678905517,128.0,0.1131315611299927,0.0,138000,143000,145000,145000,146000,152000,153000,153000,153000,153000,153000
TPOT,completion,32,0,1000,868.6922420105919,557.3470756855214,1143.1714957011643,0.0,0.1131315611299927,0.0,1000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
TTFT,completion,32,0,7400,7440.150632566656,5702.540090074763,9926.453180145472,0.0,0.1131315611299927,0.0,7400,7700,7800,7800,8200,9300,9900,9900,9900,9900,9900
,Aggregated,96,0,7400,42024.53024496979,557.3470756855214,152649.73678905517,42.666666666666664,0.33939468338997814,0.0,7400,9900,92000,94000,144000,146000,152000,153000,153000,153000,153000
