Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,completion,17,0,32000,32088.559304405113,29636.712170904502,32745.78353902325,128.0,0.05932348352005864,0.0,32000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000
TPOT,completion,17,0,230,232.23826179415465,214.7034453374781,236.37267095256803,0.0,0.05932348352005864,0.0,230,240,240,240,240,240,240,240,240,240,240
TTFT,completion,17,0,2600,2594.201150103746,2369.2864009644836,2726.3756699394435,0.0,0.05932348352005864,0.0,2600,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
,Aggregated,51,0,2600,11638.332905434338,214.7034453374781,32745.78353902325,42.666666666666664,0.1779704505601759,0.0,2600,2700,32000,32000,33000,33000,33000,33000,33000,33000,33000
