Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,completion,20,0,21000,20542.37487646751,18124.26189216785,22594.428340904415,128.0,0.0749362816206223,0.0,21000,21000,22000,22000,22000,23000,23000,23000,23000,23000,23000
TPOT,completion,20,0,150,148.13145563055903,131.74393777845532,165.66699572406182,0.0,0.0749362816206223,0.0,150,150,160,160,160,170,170,170,170,170,170
TTFT,completion,20,0,1500,1729.6225515776314,1366.5209978353232,2807.928832946345,0.0,0.0749362816206223,0.0,1500,1600,1600,2600,2700,2800,2800,2800,2800,2800,2800
,Aggregated,60,0,1500,7473.376294558568,131.74393777845532,22594.428340904415,42.666666666666664,0.2248088448618669,0.0,1500,2800,20000,21000,21000,22000,22000,23000,23000,23000,23000
