Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,completion,33,0,80000,95458.21816843201,6224.320798180997,199916.18657996878,124.12121212121212,0.11362510030719856,0.0,80000,101000,114000,118000,193000,198000,200000,200000,200000,200000,200000
TPOT,completion,32,0,690,729.0428102776243,347.81373625137206,1531.3099863146997,0.0,0.11018191544940467,0.0,690,780,870,870,1500,1500,1500,1500,1500,1500,1500
TTFT,completion,33,0,5500,5674.7397540461725,3936.6969079710543,7629.562946967781,0.0,0.11362510030719856,0.0,5500,5700,6200,6500,7000,7400,7600,7600,7600,7600,7600
,Aggregated,98,0,5600,34293.03042214963,347.81373625137206,199916.18657996878,41.795918367346935,0.3374321160638018,0.0,5600,7400,61000,65000,113000,184000,198000,200000,200000,200000,200000
