Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,completion,35,0,87000,82446.4641038794,7353.3192130271345,129387.35896907747,124.34285714285714,0.11796396766941562,0.0,87000,103000,108000,108000,122000,127000,129000,129000,129000,129000,129000
TPOT,completion,34,0,660,622.351482450337,384.86013831534075,970.5903500457858,0.0,0.1145935685931466,0.0,660,760,800,810,920,960,970,970,970,970,970
TTFT,completion,35,0,5700,5665.245504038675,4346.592494985089,7353.3192130271345,0.0,0.11796396766941562,0.0,5700,5900,6100,6200,7100,7300,7400,7400,7400,7400,7400
,Aggregated,104,0,5700,29856.440256542726,384.86013831534075,129387.35896907747,41.84615384615385,0.35052150393197784,0.0,5700,7400,61000,64000,105000,111000,123000,127000,129000,129000,129000
