Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,completion,20,0,51000,50263.007014465984,44655.91594390571,55100.179073167965,128.0,0.07192318650789459,0.0,51000,51000,54000,54000,55000,55000,55000,55000,55000,55000,55000
TPOT,completion,20,0,360,361.38566264233697,321.1944286297185,397.4419439442485,0.0,0.07192318650789459,0.0,360,370,390,390,390,400,400,400,400,400,400
TTFT,completion,20,0,4400,4366.911525267642,3600.829092087224,4957.475520903245,0.0,0.07192318650789459,0.0,4400,4600,4600,4700,4800,5000,5000,5000,5000,5000,5000
,Aggregated,60,0,4400,18330.43473412532,321.1944286297185,55100.179073167965,42.666666666666664,0.21576955952368376,0.0,4400,5000,47000,50000,54000,55000,55000,55000,55000,55000,55000
